Year,Month,State,Gun Homicides
2016,2,Montana,4
2016,3,Montana,4
2016,4,Montana,3
2016,5,Montana,0
2016,6,Montana,0
2016,7,Montana,1
2016,8,Montana,2
2016,9,Montana,0
2016,10,Montana,0
2016,11,Montana,1
2016,12,Montana,2
2017,1,Montana,5
2017,2,Montana,0
2017,3,Montana,1
2017,4,Montana,0
2017,5,Montana,2
2017,6,Montana,1
2017,7,Montana,3
2017,8,Montana,4
2017,9,Montana,1
2017,10,Montana,1
2017,11,Montana,2
2017,12,Montana,1
2018,1,Montana,3
2018,2,Montana,1
2018,3,Montana,0
2018,4,Montana,3
2018,5,Montana,1
2018,6,Montana,2
2018,7,Montana,3
2018,8,Montana,0
2018,9,Montana,0
2018,10,Montana,4
2018,11,Montana,2
2018,12,Montana,1
2019,1,Montana,1
2019,2,Montana,2
2019,3,Montana,2
2019,4,Montana,3
2019,5,Montana,1
2019,6,Montana,2
2019,7,Montana,3
2019,8,Montana,2
2019,9,Montana,1
2019,10,Montana,2
2019,11,Montana,0
2019,12,Montana,5
2020,1,Montana,0
2020,2,Montana,1
2020,3,Montana,4
2020,4,Montana,3
2020,5,Montana,4
2020,6,Montana,1
2020,7,Montana,1
2020,8,Montana,1
2020,9,Montana,2
2020,10,Montana,5
2020,11,Montana,5
2020,12,Montana,6
1999,1,Nebraska,4
1999,2,Nebraska,2
1999,3,Nebraska,1
1999,4,Nebraska,2
1999,5,Nebraska,3
1999,6,Nebraska,1
1999,7,Nebraska,0
1999,8,Nebraska,2
1999,9,Nebraska,3
1999,10,Nebraska,3
1999,11,Nebraska,4
1999,12,Nebraska,4
2000,1,Nebraska,6
2000,2,Nebraska,6
2000,3,Nebraska,3
2000,4,Nebraska,3
2000,5,Nebraska,3
2000,6,Nebraska,10
2000,7,Nebraska,0
2000,8,Nebraska,3
2000,9,Nebraska,1
2000,10,Nebraska,1
2000,11,Nebraska,3
2000,12,Nebraska,2
2001,1,Nebraska,3
2001,2,Nebraska,1
2001,3,Nebraska,5
2001,4,Nebraska,0
2001,5,Nebraska,2
2001,6,Nebraska,0
2001,7,Nebraska,3
2001,8,Nebraska,1
2001,9,Nebraska,1
2001,10,Nebraska,0
2001,11,Nebraska,2
2001,12,Nebraska,3
2002,1,Nebraska,6
2002,2,Nebraska,1
2002,3,Nebraska,1
2002,4,Nebraska,4
2002,5,Nebraska,0
2002,6,Nebraska,1
2002,7,Nebraska,2
2002,8,Nebraska,2
2002,9,Nebraska,7
2002,10,Nebraska,0
2002,11,Nebraska,1
2002,12,Nebraska,2
2003,1,Nebraska,2
2003,2,Nebraska,3
2003,3,Nebraska,2
2003,4,Nebraska,4
2003,5,Nebraska,2
2003,6,Nebraska,0
2003,7,Nebraska,4
2003,8,Nebraska,1
2003,9,Nebraska,5
2003,10,Nebraska,3
2003,11,Nebraska,2
2003,12,Nebraska,3
2004,1,Nebraska,0
2004,2,Nebraska,0
2004,3,Nebraska,2
2004,4,Nebraska,3
2004,5,Nebraska,1
2004,6,Nebraska,0
2004,7,Nebraska,3
2004,8,Nebraska,2
2004,9,Nebraska,1
2004,10,Nebraska,6
2004,11,Nebraska,5
2004,12,Nebraska,1
2005,1,Nebraska,1
2005,2,Nebraska,5
2005,3,Nebraska,1
2005,4,Nebraska,0
2005,5,Nebraska,5
2005,6,Nebraska,1
2005,7,Nebraska,2
2005,8,Nebraska,3
2005,9,Nebraska,1
2005,10,Nebraska,2
2005,11,Nebraska,5
2005,12,Nebraska,2
2006,1,Nebraska,3
2006,2,Nebraska,1
2006,3,Nebraska,1
2006,4,Nebraska,6
2006,5,Nebraska,2
2006,6,Nebraska,2
2006,7,Nebraska,5
2006,8,Nebraska,3
2006,9,Nebraska,2
2006,10,Nebraska,1
2006,11,Nebraska,3
2006,12,Nebraska,2
2007,1,Nebraska,8
2007,2,Nebraska,2
2007,3,Nebraska,5
2007,4,Nebraska,1
2007,5,Nebraska,4
2007,6,Nebraska,5
2007,7,Nebraska,0
2007,8,Nebraska,4
2007,9,Nebraska,2
2007,10,Nebraska,4
2007,11,Nebraska,1
2007,12,Nebraska,7
2008,1,Nebraska,4
2008,2,Nebraska,3
2008,3,Nebraska,7
2008,4,Nebraska,1
2008,5,Nebraska,5
2008,6,Nebraska,5
2008,7,Nebraska,2
2008,8,Nebraska,4
2008,9,Nebraska,6
2008,10,Nebraska,1
2008,11,Nebraska,9
2008,12,Nebraska,2
2009,1,Nebraska,3
2009,2,Nebraska,1
2009,3,Nebraska,4
2009,4,Nebraska,0
2009,5,Nebraska,1
2009,6,Nebraska,4
2009,7,Nebraska,4
2009,8,Nebraska,4
2009,9,Nebraska,2
2009,10,Nebraska,2
2009,11,Nebraska,1
2009,12,Nebraska,5
2010,1,Nebraska,1
2010,2,Nebraska,4
2010,3,Nebraska,5
2010,4,Nebraska,6
2010,5,Nebraska,4
2010,6,Nebraska,3
2010,7,Nebraska,4
2010,8,Nebraska,1
2010,9,Nebraska,3
2010,10,Nebraska,2
2010,11,Nebraska,5
2010,12,Nebraska,3
2011,1,Nebraska,4
2011,2,Nebraska,3
2011,3,Nebraska,4
2011,4,Nebraska,4
2011,5,Nebraska,2
2011,6,Nebraska,2
2011,7,Nebraska,3
2011,8,Nebraska,7
2011,9,Nebraska,6
2011,10,Nebraska,0
2011,11,Nebraska,3
2011,12,Nebraska,3
2012,1,Nebraska,4
2012,2,Nebraska,2
2012,3,Nebraska,1
2012,4,Nebraska,2
2012,5,Nebraska,3
2012,6,Nebraska,4
2012,7,Nebraska,6
2012,8,Nebraska,6
2012,9,Nebraska,6
2012,10,Nebraska,4
2012,11,Nebraska,2
2012,12,Nebraska,6
2013,1,Nebraska,4
2013,2,Nebraska,2
2013,3,Nebraska,3
2013,4,Nebraska,2
2013,5,Nebraska,4
2013,6,Nebraska,10
2013,7,Nebraska,7
2013,8,Nebraska,7
2013,9,Nebraska,0
2013,10,Nebraska,3
2013,11,Nebraska,4
2013,12,Nebraska,5
2014,1,Nebraska,3
2014,2,Nebraska,1
2014,3,Nebraska,4
2014,4,Nebraska,4
2014,5,Nebraska,1
2014,6,Nebraska,6
2014,7,Nebraska,1
2014,8,Nebraska,5
2014,9,Nebraska,3
2014,10,Nebraska,3
2014,11,Nebraska,3
2014,12,Nebraska,5
2015,1,Nebraska,11
2015,2,Nebraska,1
2015,3,Nebraska,4
2015,4,Nebraska,1
2015,5,Nebraska,4
2015,6,Nebraska,3
2015,7,Nebraska,2
2015,8,Nebraska,7
2015,9,Nebraska,2
2015,10,Nebraska,2
2015,11,Nebraska,4
2015,12,Nebraska,9
2016,1,Nebraska,4
2016,2,Nebraska,3
2016,3,Nebraska,1
2016,4,Nebraska,8
2016,5,Nebraska,6
2016,6,Nebraska,1
2016,7,Nebraska,5
2016,8,Nebraska,1
2016,9,Nebraska,2
2016,10,Nebraska,4
2016,11,Nebraska,6
2016,12,Nebraska,4
2017,1,Nebraska,6
2017,2,Nebraska,0
2017,3,Nebraska,2
2017,4,Nebraska,2
2017,5,Nebraska,3
2017,6,Nebraska,3
2017,7,Nebraska,1
2017,8,Nebraska,0
2017,9,Nebraska,6
2017,10,Nebraska,1
2017,11,Nebraska,1
2017,12,Nebraska,4
2018,1,Nebraska,3
2018,2,Nebraska,3
2018,3,Nebraska,2
2018,4,Nebraska,2
2018,5,Nebraska,1
2018,6,Nebraska,4
2018,7,Nebraska,3
2018,8,Nebraska,2
2018,9,Nebraska,2
2018,10,Nebraska,1
2018,11,Nebraska,1
2018,12,Nebraska,1
2019,1,Nebraska,2
2019,2,Nebraska,5
2019,3,Nebraska,3
2019,4,Nebraska,1
2019,5,Nebraska,6
2019,6,Nebraska,5
2019,7,Nebraska,4
2019,8,Nebraska,2
2019,9,Nebraska,3
2019,10,Nebraska,2
2019,11,Nebraska,1
2019,12,Nebraska,6
2020,1,Nebraska,1
2020,2,Nebraska,2
2020,3,Nebraska,3
2020,4,Nebraska,3
2020,5,Nebraska,6
2020,6,Nebraska,2
2020,7,Nebraska,11
2020,8,Nebraska,3
2020,9,Nebraska,4
2020,10,Nebraska,4
2020,11,Nebraska,5
2020,12,Nebraska,5
1999,1,Nevada,4
1999,2,Nevada,8
1999,3,Nevada,8
1999,4,Nevada,4
1999,5,Nevada,6
1999,6,Nevada,13
1999,7,Nevada,8
1999,8,Nevada,11
1999,9,Nevada,12
1999,10,Nevada,9
1999,11,Nevada,10
1999,12,Nevada,7
2000,1,Nevada,5
2000,2,Nevada,11
2000,3,Nevada,5
2000,4,Nevada,6
2000,5,Nevada,3
2000,6,Nevada,12
2000,7,Nevada,8
2000,8,Nevada,9
2000,9,Nevada,5
2000,10,Nevada,12
2000,11,Nevada,4
2000,12,Nevada,9
2001,1,Nevada,10
2001,2,Nevada,9
2001,3,Nevada,12
2001,4,Nevada,11
2001,5,Nevada,7
2001,6,Nevada,7
2001,7,Nevada,13
2001,8,Nevada,10
2001,9,Nevada,7
2001,10,Nevada,11
2001,11,Nevada,5
2001,12,Nevada,7
2002,1,Nevada,8
2002,2,Nevada,6
2002,3,Nevada,12
2002,4,Nevada,13
2002,5,Nevada,3
2002,6,Nevada,11
2002,7,Nevada,13
2002,8,Nevada,13
2002,9,Nevada,9
2002,10,Nevada,5
2002,11,Nevada,11
2002,12,Nevada,10
2003,1,Nevada,3
2003,2,Nevada,2
2003,3,Nevada,8
2003,4,Nevada,15
2003,5,Nevada,10
2003,6,Nevada,7
2003,7,Nevada,10
2003,8,Nevada,11
2003,9,Nevada,14
2003,10,Nevada,10
2003,11,Nevada,16
2003,12,Nevada,8
2004,1,Nevada,8
2004,2,Nevada,10
2004,3,Nevada,16
2004,4,Nevada,7
2004,5,Nevada,9
2004,6,Nevada,12
2004,7,Nevada,10
2004,8,Nevada,8
2004,9,Nevada,8
2004,10,Nevada,11
2004,11,Nevada,14
2004,12,Nevada,10
2005,1,Nevada,9
2005,2,Nevada,6
2005,3,Nevada,7
2005,4,Nevada,13
2005,5,Nevada,9
2005,6,Nevada,16
2005,7,Nevada,14
2005,8,Nevada,12
2005,9,Nevada,9
2005,10,Nevada,8
2005,11,Nevada,1
2005,12,Nevada,11
2006,1,Nevada,9
2006,2,Nevada,15
2006,3,Nevada,6
2006,4,Nevada,10
2006,5,Nevada,12
2006,6,Nevada,9
2006,7,Nevada,12
2006,8,Nevada,15
2006,9,Nevada,13
2006,10,Nevada,12
2006,11,Nevada,10
2006,12,Nevada,8
2007,1,Nevada,12
2007,2,Nevada,13
2007,3,Nevada,12
2007,4,Nevada,9
2007,5,Nevada,13
2007,6,Nevada,11
2007,7,Nevada,15
2007,8,Nevada,14
2007,9,Nevada,7
2007,10,Nevada,8
2007,11,Nevada,10
2007,12,Nevada,7
2008,1,Nevada,5
2008,2,Nevada,8
2008,3,Nevada,6
2008,4,Nevada,11
2008,5,Nevada,10
2008,6,Nevada,17
2008,7,Nevada,11
2008,8,Nevada,6
2008,9,Nevada,6
2008,10,Nevada,9
2008,11,Nevada,4
2008,12,Nevada,7
2009,1,Nevada,16
2009,2,Nevada,9
2009,3,Nevada,7
2009,4,Nevada,6
2009,5,Nevada,5
2009,6,Nevada,6
2009,7,Nevada,6
2009,8,Nevada,7
2009,9,Nevada,10
2009,10,Nevada,10
2009,11,Nevada,8
2009,12,Nevada,7
2010,1,Nevada,14
2010,2,Nevada,5
2010,3,Nevada,8
2010,4,Nevada,7
2010,5,Nevada,8
2010,6,Nevada,4
2010,7,Nevada,10
2010,8,Nevada,10
2010,9,Nevada,7
2010,10,Nevada,6
2010,11,Nevada,6
2010,12,Nevada,5
2011,1,Nevada,8
2011,2,Nevada,2
2011,3,Nevada,8
2011,4,Nevada,6
2011,5,Nevada,8
2011,6,Nevada,4
2011,7,Nevada,5
2011,8,Nevada,6
2011,9,Nevada,10
2011,10,Nevada,9
2011,11,Nevada,11
2011,12,Nevada,7
2012,1,Nevada,4
2012,2,Nevada,5
2012,3,Nevada,5
2012,4,Nevada,9
2012,5,Nevada,4
2012,6,Nevada,8
2012,7,Nevada,7
2012,8,Nevada,9
2012,9,Nevada,3
2012,10,Nevada,1
2012,11,Nevada,13
2012,12,Nevada,9
2013,1,Nevada,10
2013,2,Nevada,13
2013,3,Nevada,6
2013,4,Nevada,6
2013,5,Nevada,9
2013,6,Nevada,6
2013,7,Nevada,4
2013,8,Nevada,5
2013,9,Nevada,9
2013,10,Nevada,8
2013,11,Nevada,2
2013,12,Nevada,10
2014,1,Nevada,5
2014,2,Nevada,4
2014,3,Nevada,9
2014,4,Nevada,8
2014,5,Nevada,11
2014,6,Nevada,9
2014,7,Nevada,17
2014,8,Nevada,8
2014,9,Nevada,11
2014,10,Nevada,4
2014,11,Nevada,11
2014,12,Nevada,9
2015,1,Nevada,6
2015,2,Nevada,7
2015,3,Nevada,6
2015,4,Nevada,13
2015,5,Nevada,12
2015,6,Nevada,3
2015,7,Nevada,10
2015,8,Nevada,18
2015,9,Nevada,15
2015,10,Nevada,8
2015,11,Nevada,13
2015,12,Nevada,17
2016,1,Nevada,10
2016,2,Nevada,16
2016,3,Nevada,9
2016,4,Nevada,21
2016,5,Nevada,8
2016,6,Nevada,16
2016,7,Nevada,14
2016,8,Nevada,11
2016,9,Nevada,10
2016,10,Nevada,14
2016,11,Nevada,14
2016,12,Nevada,6
2017,1,Nevada,16
2017,2,Nevada,12
2017,3,Nevada,11
2017,4,Nevada,9
2017,5,Nevada,12
2017,6,Nevada,14
2017,7,Nevada,8
2017,8,Nevada,8
2017,9,Nevada,5
2017,10,Nevada,21
2017,11,Nevada,11
2017,12,Nevada,26
2018,1,Nevada,19
2018,2,Nevada,16
2018,3,Nevada,15
2018,4,Nevada,8
2018,5,Nevada,13
2018,6,Nevada,12
2018,7,Nevada,10
2018,8,Nevada,16
2018,9,Nevada,18
2018,10,Nevada,12
2018,11,Nevada,13
2018,12,Nevada,6
2019,1,Nevada,16
2019,2,Nevada,5
2019,3,Nevada,13
2019,4,Nevada,10
2019,5,Nevada,6
2019,6,Nevada,5
2019,7,Nevada,11
2019,8,Nevada,10
2019,9,Nevada,13
2019,10,Nevada,7
2019,11,Nevada,11
2019,12,Nevada,11
2020,1,Nevada,7
2020,2,Nevada,10
2020,3,Nevada,14
2020,4,Nevada,8
2020,5,Nevada,16
2020,6,Nevada,16
2020,7,Nevada,8
2020,8,Nevada,12
2020,9,Nevada,12
2020,10,Nevada,11
2020,11,Nevada,20
2020,12,Nevada,14
1999,1,New Hampshire,3
1999,2,New Hampshire,0
1999,3,New Hampshire,0
1999,4,New Hampshire,0
1999,5,New Hampshire,0
1999,6,New Hampshire,0
1999,7,New Hampshire,1
1999,8,New Hampshire,1
1999,9,New Hampshire,1
1999,10,New Hampshire,1
1999,11,New Hampshire,0
1999,12,New Hampshire,0
2000,1,New Hampshire,0
2000,2,New Hampshire,2
2000,3,New Hampshire,0
2000,4,New Hampshire,1
2000,5,New Hampshire,1
2000,6,New Hampshire,0
2000,7,New Hampshire,0
2000,8,New Hampshire,0
2000,9,New Hampshire,0
2000,10,New Hampshire,3
2000,11,New Hampshire,0
2000,12,New Hampshire,1
2001,1,New Hampshire,0
2001,2,New Hampshire,0
2001,3,New Hampshire,1
2001,4,New Hampshire,0
2001,5,New Hampshire,0
2001,6,New Hampshire,2
2001,7,New Hampshire,0
2001,8,New Hampshire,2
2001,9,New Hampshire,0
2001,10,New Hampshire,2
2001,11,New Hampshire,0
2001,12,New Hampshire,2
2002,1,New Hampshire,1
2002,2,New Hampshire,0
2002,3,New Hampshire,1
2002,4,New Hampshire,0
2002,5,New Hampshire,0
2002,6,New Hampshire,0
2002,7,New Hampshire,0
2002,8,New Hampshire,0
2002,9,New Hampshire,3
2002,10,New Hampshire,0
2002,11,New Hampshire,0
2002,12,New Hampshire,0
2003,1,New Hampshire,0
2003,2,New Hampshire,0
2003,3,New Hampshire,0
2003,4,New Hampshire,3
2003,5,New Hampshire,1
2003,6,New Hampshire,0
2003,7,New Hampshire,0
2003,8,New Hampshire,0
2003,9,New Hampshire,2
2003,10,New Hampshire,0
2003,11,New Hampshire,0
2003,12,New Hampshire,2
2004,1,New Hampshire,4
2004,2,New Hampshire,0
2004,3,New Hampshire,0
2004,4,New Hampshire,1
2004,5,New Hampshire,1
2004,6,New Hampshire,1
2004,7,New Hampshire,1
2004,8,New Hampshire,0
2004,9,New Hampshire,0
2004,10,New Hampshire,2
2004,11,New Hampshire,0
2004,12,New Hampshire,1
2005,1,New Hampshire,1
2005,2,New Hampshire,1
2005,3,New Hampshire,1
2005,4,New Hampshire,0
2005,5,New Hampshire,0
2005,6,New Hampshire,0
2005,7,New Hampshire,1
2005,8,New Hampshire,1
2005,9,New Hampshire,2
2005,10,New Hampshire,0
2005,11,New Hampshire,1
2005,12,New Hampshire,0
2006,1,New Hampshire,1
2006,2,New Hampshire,1
2006,3,New Hampshire,0
2006,4,New Hampshire,0
2006,5,New Hampshire,1
2006,6,New Hampshire,1
2006,7,New Hampshire,3
2006,8,New Hampshire,0
2006,9,New Hampshire,3
2006,10,New Hampshire,1
2006,11,New Hampshire,0
2006,12,New Hampshire,1
2007,1,New Hampshire,0
2007,2,New Hampshire,0
2007,3,New Hampshire,1
2007,4,New Hampshire,0
2007,5,New Hampshire,2
2007,6,New Hampshire,1
2007,7,New Hampshire,0
2007,8,New Hampshire,1
2007,9,New Hampshire,0
2007,10,New Hampshire,0
2007,11,New Hampshire,0
2007,12,New Hampshire,1
2008,1,New Hampshire,0
2008,2,New Hampshire,1
2008,3,New Hampshire,0
2008,4,New Hampshire,0
2008,5,New Hampshire,1
2008,6,New Hampshire,1
2008,7,New Hampshire,1
2008,8,New Hampshire,1
2008,9,New Hampshire,1
2008,10,New Hampshire,0
2008,11,New Hampshire,0
2008,12,New Hampshire,0
2009,1,New Hampshire,1
2009,2,New Hampshire,0
2009,3,New Hampshire,1
2009,4,New Hampshire,0
2009,5,New Hampshire,0
2009,6,New Hampshire,0
2009,7,New Hampshire,0
2009,8,New Hampshire,0
2009,9,New Hampshire,0
2009,10,New Hampshire,1
2009,11,New Hampshire,2
2009,12,New Hampshire,0
2010,1,New Hampshire,1
2010,2,New Hampshire,0
2010,3,New Hampshire,1
2010,4,New Hampshire,1
2010,5,New Hampshire,0
2010,6,New Hampshire,0
2010,7,New Hampshire,0
2010,8,New Hampshire,2
2010,9,New Hampshire,0
2010,10,New Hampshire,1
2010,11,New Hampshire,2
2010,12,New Hampshire,0
2011,1,New Hampshire,0
2011,2,New Hampshire,0
2011,3,New Hampshire,0
2011,4,New Hampshire,0
2011,5,New Hampshire,0
2011,6,New Hampshire,3
2011,7,New Hampshire,2
2011,8,New Hampshire,0
2011,9,New Hampshire,2
2011,10,New Hampshire,0
2011,11,New Hampshire,1
2011,12,New Hampshire,2
2012,1,New Hampshire,3
2012,2,New Hampshire,0
2012,3,New Hampshire,0
2012,4,New Hampshire,5
2012,5,New Hampshire,0
2012,6,New Hampshire,0
2012,7,New Hampshire,3
2012,8,New Hampshire,0
2012,9,New Hampshire,0
2012,10,New Hampshire,1
2012,11,New Hampshire,0
2012,12,New Hampshire,1
2013,1,New Hampshire,0
2013,2,New Hampshire,0
2013,3,New Hampshire,0
2013,4,New Hampshire,0
2013,5,New Hampshire,1
2013,6,New Hampshire,1
2013,7,New Hampshire,0
2013,8,New Hampshire,1
2013,9,New Hampshire,0
2013,10,New Hampshire,1
2013,11,New Hampshire,2
2013,12,New Hampshire,1
2014,1,New Hampshire,0
2014,2,New Hampshire,0
2014,3,New Hampshire,1
2014,4,New Hampshire,0
2014,5,New Hampshire,2
2014,6,New Hampshire,1
2014,7,New Hampshire,0
2014,8,New Hampshire,0
2014,9,New Hampshire,1
2014,10,New Hampshire,1
2014,11,New Hampshire,0
2014,12,New Hampshire,1
2015,1,New Hampshire,0
2015,2,New Hampshire,0
2015,3,New Hampshire,2
2015,4,New Hampshire,2
2015,5,New Hampshire,1
2015,6,New Hampshire,0
2015,7,New Hampshire,2
2015,8,New Hampshire,2
2015,9,New Hampshire,1
2015,10,New Hampshire,0
2015,11,New Hampshire,1
2015,12,New Hampshire,1
2016,1,New Hampshire,0
2016,2,New Hampshire,0
2016,3,New Hampshire,0
2016,4,New Hampshire,0
2016,5,New Hampshire,2
2016,6,New Hampshire,1
2016,7,New Hampshire,0
2016,8,New Hampshire,0
2016,9,New Hampshire,1
2016,10,New Hampshire,0
2016,11,New Hampshire,2
2016,12,New Hampshire,1
2017,1,New Hampshire,1
2017,2,New Hampshire,1
2017,3,New Hampshire,2
2017,4,New Hampshire,0
2017,5,New Hampshire,0
2017,6,New Hampshire,0
2017,7,New Hampshire,0
2017,8,New Hampshire,1
2017,9,New Hampshire,3
2017,10,New Hampshire,0
2017,11,New Hampshire,1
2017,12,New Hampshire,0
2018,1,New Hampshire,0
2018,2,New Hampshire,0
2018,3,New Hampshire,0
2018,4,New Hampshire,0
2018,5,New Hampshire,2
2018,6,New Hampshire,2
2018,7,New Hampshire,1
2018,8,New Hampshire,1
2018,9,New Hampshire,1
2018,10,New Hampshire,2
2018,11,New Hampshire,3
2018,12,New Hampshire,1
2019,1,New Hampshire,0
2019,2,New Hampshire,0
2019,3,New Hampshire,7
2019,4,New Hampshire,2
2019,5,New Hampshire,2
2019,6,New Hampshire,1
2019,7,New Hampshire,2
2019,8,New Hampshire,1
2019,9,New Hampshire,1
2019,10,New Hampshire,3
2019,11,New Hampshire,0
2019,12,New Hampshire,1
2020,1,New Hampshire,0
2020,2,New Hampshire,1
2020,3,New Hampshire,0
2020,4,New Hampshire,1
2020,5,New Hampshire,0
2020,6,New Hampshire,0
2020,7,New Hampshire,1
2020,8,New Hampshire,2
2020,9,New Hampshire,1
2020,10,New Hampshire,0
2020,11,New Hampshire,0
2020,12,New Hampshire,0
1999,1,New Jersey,15
1999,2,New Jersey,12
1999,3,New Jersey,14
1999,4,New Jersey,10
1999,5,New Jersey,9
1999,6,New Jersey,13
1999,7,New Jersey,13
1999,8,New Jersey,15
1999,9,New Jersey,16
1999,10,New Jersey,11
1999,11,New Jersey,9
1999,12,New Jersey,16
2000,1,New Jersey,10
2000,2,New Jersey,10
2000,3,New Jersey,9
2000,4,New Jersey,12
2000,5,New Jersey,17
2000,6,New Jersey,12
2000,7,New Jersey,24
2000,8,New Jersey,10
2000,9,New Jersey,17
2000,10,New Jersey,14
2000,11,New Jersey,21
2000,12,New Jersey,16
2001,1,New Jersey,18
2001,2,New Jersey,15
2001,3,New Jersey,17
2001,4,New Jersey,12
2001,5,New Jersey,18
2001,6,New Jersey,12
2001,7,New Jersey,16
2001,8,New Jersey,15
2001,9,New Jersey,11
2001,10,New Jersey,14
2001,11,New Jersey,21
2001,12,New Jersey,16
2002,1,New Jersey,21
2002,2,New Jersey,21
2002,3,New Jersey,27
2002,4,New Jersey,15
2002,5,New Jersey,19
2002,6,New Jersey,14
2002,7,New Jersey,12
2002,8,New Jersey,12
2002,9,New Jersey,21
2002,10,New Jersey,14
2002,11,New Jersey,13
2002,12,New Jersey,19
2003,1,New Jersey,25
2003,2,New Jersey,19
2003,3,New Jersey,24
2003,4,New Jersey,21
2003,5,New Jersey,19
2003,6,New Jersey,15
2003,7,New Jersey,14
2003,8,New Jersey,31
2003,9,New Jersey,26
2003,10,New Jersey,22
2003,11,New Jersey,20
2003,12,New Jersey,21
2004,1,New Jersey,17
2004,2,New Jersey,17
2004,3,New Jersey,22
2004,4,New Jersey,22
2004,5,New Jersey,28
2004,6,New Jersey,14
2004,7,New Jersey,29
2004,8,New Jersey,19
2004,9,New Jersey,23
2004,10,New Jersey,17
2004,11,New Jersey,21
2004,12,New Jersey,24
2005,1,New Jersey,12
2005,2,New Jersey,16
2005,3,New Jersey,28
2005,4,New Jersey,19
2005,5,New Jersey,32
2005,6,New Jersey,23
2005,7,New Jersey,20
2005,8,New Jersey,20
2005,9,New Jersey,25
2005,10,New Jersey,25
2005,11,New Jersey,27
2005,12,New Jersey,41
2006,1,New Jersey,19
2006,2,New Jersey,15
2006,3,New Jersey,15
2006,4,New Jersey,19
2006,5,New Jersey,28
2006,6,New Jersey,32
2006,7,New Jersey,39
2006,8,New Jersey,26
2006,9,New Jersey,20
2006,10,New Jersey,25
2006,11,New Jersey,33
2006,12,New Jersey,30
2007,1,New Jersey,21
2007,2,New Jersey,12
2007,3,New Jersey,24
2007,4,New Jersey,23
2007,5,New Jersey,28
2007,6,New Jersey,25
2007,7,New Jersey,23
2007,8,New Jersey,20
2007,9,New Jersey,25
2007,10,New Jersey,22
2007,11,New Jersey,27
2007,12,New Jersey,26
2008,1,New Jersey,17
2008,2,New Jersey,20
2008,3,New Jersey,16
2008,4,New Jersey,30
2008,5,New Jersey,24
2008,6,New Jersey,22
2008,7,New Jersey,15
2008,8,New Jersey,19
2008,9,New Jersey,24
2008,10,New Jersey,20
2008,11,New Jersey,14
2008,12,New Jersey,23
2009,1,New Jersey,20
2009,2,New Jersey,14
2009,3,New Jersey,11
2009,4,New Jersey,17
2009,5,New Jersey,21
2009,6,New Jersey,21
2009,7,New Jersey,21
2009,8,New Jersey,23
2009,9,New Jersey,15
2009,10,New Jersey,20
2009,11,New Jersey,23
2009,12,New Jersey,23
2010,1,New Jersey,19
2010,2,New Jersey,15
2010,3,New Jersey,13
2010,4,New Jersey,20
2010,5,New Jersey,18
2010,6,New Jersey,26
2010,7,New Jersey,25
2010,8,New Jersey,29
2010,9,New Jersey,27
2010,10,New Jersey,26
2010,11,New Jersey,17
2010,12,New Jersey,25
2011,1,New Jersey,17
2011,2,New Jersey,20
2011,3,New Jersey,27
2011,4,New Jersey,20
2011,5,New Jersey,24
2011,6,New Jersey,20
2011,7,New Jersey,40
2011,8,New Jersey,23
2011,9,New Jersey,20
2011,10,New Jersey,21
2011,11,New Jersey,27
2011,12,New Jersey,29
2012,1,New Jersey,22
2012,2,New Jersey,18
2012,3,New Jersey,25
2012,4,New Jersey,18
2012,5,New Jersey,21
2012,6,New Jersey,17
2012,7,New Jersey,38
2012,8,New Jersey,20
2012,9,New Jersey,23
2012,10,New Jersey,27
2012,11,New Jersey,27
2012,12,New Jersey,20
2013,1,New Jersey,20
2013,2,New Jersey,20
2013,3,New Jersey,13
2013,4,New Jersey,19
2013,5,New Jersey,23
2013,6,New Jersey,32
2013,7,New Jersey,31
2013,8,New Jersey,30
2013,9,New Jersey,23
2013,10,New Jersey,25
2013,11,New Jersey,27
2013,12,New Jersey,35
2014,1,New Jersey,17
2014,2,New Jersey,17
2014,3,New Jersey,19
2014,4,New Jersey,20
2014,5,New Jersey,18
2014,6,New Jersey,30
2014,7,New Jersey,25
2014,8,New Jersey,21
2014,9,New Jersey,24
2014,10,New Jersey,22
2014,11,New Jersey,31
2014,12,New Jersey,21
2015,1,New Jersey,27
2015,2,New Jersey,10
2015,3,New Jersey,15
2015,4,New Jersey,23
2015,5,New Jersey,16
2015,6,New Jersey,33
2015,7,New Jersey,27
2015,8,New Jersey,26
2015,9,New Jersey,25
2015,10,New Jersey,21
2015,11,New Jersey,25
2015,12,New Jersey,25
2016,1,New Jersey,21
2016,2,New Jersey,17
2016,3,New Jersey,16
2016,4,New Jersey,27
2016,5,New Jersey,29
2016,6,New Jersey,23
2016,7,New Jersey,28
2016,8,New Jersey,31
2016,9,New Jersey,32
2016,10,New Jersey,23
2016,11,New Jersey,24
2016,12,New Jersey,26
2017,1,New Jersey,25
2017,2,New Jersey,13
2017,3,New Jersey,21
2017,4,New Jersey,25
2017,5,New Jersey,21
2017,6,New Jersey,20
2017,7,New Jersey,22
2017,8,New Jersey,23
2017,9,New Jersey,23
2017,10,New Jersey,25
2017,11,New Jersey,19
2017,12,New Jersey,24
2018,1,New Jersey,16
2018,2,New Jersey,14
2018,3,New Jersey,18
2018,4,New Jersey,19
2018,5,New Jersey,18
